,Station,Date,Temp_Max,Temp_Min,Temp_Avg,Temp_Norm_Dev,Temp_Dew_Point,Temp_Wet_Bulb,Heat,Cool,Sunrise,Sunset,CodeSum,Max_Snow_Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2573,2.0,2013-10-30,64.0,47.0,56.0,,52.0,53.0,9.0,0.0,,,RA BR HZ,,,1.16,29.29,30.01,5.3,14.0,6.2
2574,1.0,2013-10-31,64.0,46.0,55.0,9.0,56.0,57.0,10.0,0.0,623.0,1647.0,RA BR,0.0,0.0,1.04,28.69,29.45,9.4,24.0,11.5
2575,2.0,2013-10-31,65.0,47.0,56.0,,56.0,57.0,9.0,0.0,,,RA BR,,,2.03,28.77,29.47,9.5,23.0,11.4
2576,1.0,2014-05-01,49.0,42.0,46.0,-7,38.0,42.0,19.0,0.0,448.0,1849.0,RA DZ BR,0.0,0.0,0.09,29.02,29.74,13.5,24.0,13.4
2577,2.0,2014-05-01,50.0,43.0,47.0,,42.0,44.0,18.0,0.0,,,RA DZ,,,0.09,29.10,29.76,14.1,24.0,14.0
2578,1.0,2014-05-02,53.0,46.0,50.0,-4,39.0,45.0,15.0,0.0,447.0,1850.0, ,0.0,0.0,,29.03,29.77,10.2,24.0,11.5
2579,2.0,2014-05-02,80.0,47.0,,,43.0,47.0,,,,,RA,,,0.04,29.10,29.79,10.7,23.0,11.9
2580,1.0,2014-05-03,67.0,46.0,57.0,3.0,37.0,48.0,8.0,0.0,446.0,1851.0, ,0.0,0.0,0.00,29.07,29.77,13.8,28.0,14.7
2581,2.0,2014-05-03,68.0,49.0,59.0,,39.0,49.0,6.0,0.0,,, ,,,0.00,29.13,29.77,13.3,28.0,14.1
2582,1.0,2014-05-04,58.0,44.0,51.0,-3,29.0,41.0,14.0,0.0,444.0,1852.0, ,0.0,0.0,0.00,29.31,30.01,4.8,3.0,10.0
2583,2.0,2014-05-04,61.0,47.0,54.0,,31.0,43.0,11.0,0.0,,, ,,,0.00,29.37,30.01,5.6,4.0,11.1
2584,1.0,2014-05-05,55.0,43.0,49.0,-6,34.0,42.0,16.0,0.0,443.0,1853.0,RA,0.0,0.0,0.05,29.26,29.98,12.6,5.0,13.1
2585,2.0,2014-05-05,59.0,45.0,52.0,,36.0,44.0,13.0,0.0,,,RA,,,0.01,29.31,29.98,12.5,5.0,13.8
2586,1.0,2014-05-06,63.0,41.0,52.0,-3,34.0,45.0,13.0,0.0,442.0,1855.0, ,0.0,0.0,0.00,29.21,29.95,12.6,7.0,13.7
2587,2.0,2014-05-06,63.0,45.0,54.0,,38.0,47.0,11.0,0.0,,, ,,,0.00,29.26,29.94,12.9,7.0,13.7
2588,1.0,2014-05-07,78.0,48.0,63.0,8.0,42.0,50.0,2.0,0.0,441.0,1856.0, ,0.0,0.0,,29.10,29.82,7.5,8.0,8.9
2589,2.0,2014-05-07,80.0,52.0,66.0,,47.0,55.0,0.0,1.0,,,RA,,,,29.15,29.81,6.3,10.0,9.3
2590,1.0,2014-05-08,89.0,51.0,70.0,14.0,55.0,63.0,0.0,5.0,439.0,1857.0,RA,0.0,0.0,0.10,29.08,29.80,13.7,21.0,14.2
2591,2.0,2014-05-08,93.0,68.0,81.0,,58.0,66.0,0.0,16.0,,, ,,,0.00,29.15,29.79,13.8,20.0,14.3
2592,1.0,2014-05-09,73.0,54.0,64.0,8.0,52.0,58.0,1.0,0.0,438.0,1858.0,RA BR,0.0,0.0,1.03,29.03,29.74,13.2,24.0,16.0
2593,2.0,2014-05-09,76.0,57.0,67.0,,56.0,61.0,0.0,2.0,,,TSRA RA BR,,,1.43,29.10,29.73,12.4,23.0,15.3
2594,1.0,2014-05-10,77.0,47.0,62.0,6.0,42.0,52.0,3.0,0.0,437.0,1859.0, ,0.0,0.0,0.00,29.19,29.91,2.9,25.0,6.9
2595,2.0,2014-05-10,77.0,52.0,65.0,,44.0,54.0,0.0,0.0,,, ,,,0.00,29.26,29.90,3.1,20.0,6.8
2596,1.0,2014-05-11,81.0,52.0,67.0,10.0,53.0,59.0,0.0,2.0,436.0,1860.0, ,0.0,0.0,0.12,29.19,29.91,7.6,16.0,8.9
2597,2.0,2014-05-11,85.0,63.0,74.0,,55.0,61.0,0.0,9.0,,,TSRA,,,0.41,29.26,29.90,7.8,17.0,10.1
2598,1.0,2014-05-12,84.0,64.0,74.0,17.0,64.0,67.0,0.0,9.0,435.0,1901.0,TS TSRA BR,0.0,0.0,2.09,29.13,29.85,6.6,19.0,12.0
2599,2.0,2014-05-12,86.0,65.0,76.0,,67.0,70.0,0.0,11.0,,,TS RA BR,,,0.03,29.20,29.84,11.1,19.0,12.5
2600,1.0,2014-05-13,67.0,52.0,60.0,2.0,53.0,56.0,5.0,0.0,434.0,1902.0,RA BR,0.0,0.0,0.12,29.29,29.98,9.5,26.0,12.3
2601,2.0,2014-05-13,70.0,54.0,62.0,,55.0,58.0,3.0,0.0,,,RA,,,0.14,29.35,29.97,8.1,25.0,10.8
2602,1.0,2014-05-14,56.0,44.0,50.0,-8,39.0,46.0,15.0,0.0,433.0,1903.0,RA BR,0.0,0.0,0.02,29.36,30.09,10.9,2.0,12.0
2603,2.0,2014-05-14,57.0,44.0,51.0,,41.0,48.0,14.0,0.0,,,RA BR,,,0.06,29.41,30.08,11.4,1.0,12.5
2604,1.0,2014-05-15,55.0,40.0,48.0,-10,35.0,41.0,17.0,0.0,432.0,1904.0,RA,0.0,0.0,0.19,29.26,30.00,10.3,1.0,13.6
2605,2.0,2014-05-15,57.0,42.0,50.0,,38.0,43.0,15.0,0.0,,,RA BR,,,0.26,29.32,30.00,9.2,1.0,13.6
2606,1.0,2014-05-16,46.0,37.0,42.0,-17,34.0,38.0,23.0,0.0,431.0,1905.0,RA DZ,0.0,0.0,0.10,29.33,30.05,4.9,6.0,8.0
2607,2.0,2014-05-16,45.0,41.0,43.0,,37.0,40.0,22.0,0.0,,,RA,,,0.08,29.39,30.06,6.6,5.0,9.1
2608,1.0,2014-05-17,60.0,39.0,50.0,-9,33.0,42.0,15.0,0.0,430.0,1906.0,BR,0.0,0.0,0.00,29.40,30.12,7.7,26.0,8.5
2609,2.0,2014-05-17,61.0,41.0,51.0,,34.0,44.0,14.0,0.0,,,BR,,,0.00,29.47,30.14,7.6,24.0,8.2
2610,1.0,2014-05-18,69.0,47.0,58.0,-2,37.0,48.0,7.0,0.0,429.0,1907.0, ,0.0,0.0,0.00,29.47,30.19,9.8,22.0,10.5
2611,2.0,2014-05-18,70.0,48.0,59.0,,38.0,49.0,6.0,0.0,,, ,,,0.00,29.54,30.20,8.5,21.0,9.2
2612,1.0,2014-05-19,69.0,45.0,57.0,-3,40.0,50.0,8.0,0.0,428.0,1908.0,RA,0.0,0.0,,29.34,30.10,12.7,16.0,13.3
2613,2.0,2014-05-19,71.0,53.0,62.0,,40.0,52.0,3.0,0.0,,,RA,,,,29.41,30.10,11.3,16.0,12.0
2614,1.0,2014-05-20,85.0,62.0,74.0,13.0,58.0,63.0,0.0,9.0,427.0,1909.0,TS TSRA RA BR,0.0,0.0,0.82,29.12,29.86,9.9,20.0,11.1
2615,2.0,2014-05-20,87.0,63.0,75.0,,60.0,65.0,0.0,10.0,,,TS TSRA BR,,,0.64,29.19,29.85,10.5,20.0,11.9
2616,1.0,2014-05-21,86.0,63.0,75.0,14.0,55.0,63.0,0.0,10.0,426.0,1910.0,RA BR HZ,0.0,0.0,0.01,29.16,29.86,4.4,31.0,7.5
2617,2.0,2014-05-21,89.0,68.0,79.0,,58.0,66.0,0.0,14.0,,,HZ,,,0.01,29.21,29.84,4.8,30.0,7.9
2618,1.0,2014-05-22,70.0,53.0,62.0,1.0,47.0,54.0,3.0,0.0,425.0,1911.0, ,0.0,0.0,0.00,29.36,30.06,4.0,5.0,6.8
2619,2.0,2014-05-22,69.0,54.0,62.0,,50.0,56.0,3.0,0.0,,, ,,,0.00,29.42,30.05,5.4,5.0,7.5
2620,1.0,2014-05-23,69.0,48.0,59.0,-2,43.0,51.0,6.0,0.0,425.0,1912.0, ,0.0,0.0,0.00,29.47,30.18,6.2,5.0,6.5
2621,2.0,2014-05-23,68.0,51.0,60.0,,46.0,52.0,5.0,0.0,,, ,,,0.00,29.52,30.17,5.1,5.0,6.0
2622,1.0,2014-05-24,74.0,47.0,61.0,-1,42.0,52.0,4.0,0.0,424.0,1913.0, ,0.0,0.0,0.00,29.44,30.18,3.9,6.0,5.2
2623,2.0,2014-05-24,74.0,50.0,62.0,,45.0,53.0,3.0,0.0,,, ,,,0.00,29.50,30.17,3.2,7.0,4.6
2624,1.0,2014-05-25,83.0,50.0,67.0,5.0,46.0,56.0,0.0,2.0,423.0,1914.0, ,0.0,0.0,0.00,29.35,30.08,2.3,15.0,5.0
2625,2.0,2014-05-25,85.0,54.0,70.0,,49.0,58.0,0.0,5.0,,, ,,,0.00,29.41,30.08,1.7,15.0,4.5
2626,1.0,2014-05-26,87.0,61.0,74.0,12.0,59.0,65.0,0.0,9.0,422.0,1915.0, ,0.0,0.0,0.00,29.25,29.98,5.9,21.0,7.5
2627,2.0,2014-05-26,90.0,67.0,79.0,,62.0,67.0,0.0,14.0,,,TS,,,0.08,29.31,29.97,6.3,21.0,7.7
2628,1.0,2014-05-27,85.0,58.0,72.0,10.0,61.0,65.0,0.0,7.0,422.0,1916.0,RA BR,0.0,0.0,0.21,29.21,29.91,5.3,25.0,10.0
2629,2.0,2014-05-27,85.0,61.0,73.0,,65.0,68.0,0.0,8.0,,,RA BR,,,0.50,29.26,29.90,5.3,24.0,9.7
2630,1.0,2014-05-28,71.0,56.0,64.0,1.0,49.0,55.0,1.0,0.0,421.0,1916.0,RA BR,0.0,0.0,0.03,29.29,30.00,9.1,4.0,9.3
2631,2.0,2014-05-28,73.0,58.0,66.0,,54.0,59.0,0.0,1.0,,,RA BR HZ,,,0.68,29.35,29.99,8.3,4.0,9.1
2632,1.0,2014-05-29,76.0,54.0,65.0,1.0,51.0,57.0,0.0,0.0,421.0,1917.0, ,0.0,0.0,0.00,29.38,30.09,8.4,5.0,9.0
2633,2.0,2014-05-29,77.0,57.0,67.0,,55.0,59.0,0.0,2.0,,, ,,,0.00,29.42,30.07,8.8,4.0,9.7
2634,1.0,2014-05-30,79.0,53.0,66.0,2.0,49.0,57.0,0.0,1.0,420.0,1918.0, ,0.0,0.0,0.00,29.44,30.15,6.1,6.0,7.0
2635,2.0,2014-05-30,79.0,57.0,68.0,,53.0,59.0,0.0,3.0,,, ,,,0.00,29.49,30.13,7.1,7.0,8.0
2636,1.0,2014-05-31,88.0,54.0,71.0,7.0,50.0,59.0,0.0,6.0,420.0,1919.0, ,0.0,0.0,0.00,29.39,30.12,5.8,12.0,8.0
2637,2.0,2014-05-31,89.0,60.0,75.0,,53.0,62.0,0.0,10.0,,, ,,,0.00,29.45,30.10,5.1,11.0,7.4
2638,1.0,2014-06-01,90.0,63.0,77.0,13.0,59.0,66.0,0.0,12.0,419.0,1920.0, ,0.0,0.0,,29.24,29.96,12.9,18.0,13.0
2639,2.0,2014-06-01,92.0,69.0,81.0,,60.0,68.0,0.0,16.0,,, ,,,,29.31,29.95,12.0,18.0,12.1
2640,1.0,2014-06-02,83.0,68.0,76.0,12.0,62.0,67.0,0.0,11.0,419.0,1920.0,RA,0.0,0.0,0.14,29.11,29.83,13.2,22.0,14.6
2641,2.0,2014-06-02,85.0,69.0,77.0,,65.0,70.0,0.0,12.0,,, ,,,0.20,29.18,29.82,13.4,22.0,15.0
2642,1.0,2014-06-03,81.0,66.0,74.0,10.0,50.0,60.0,0.0,9.0,418.0,1921.0, ,0.0,0.0,0.00,29.18,29.89,7.2,28.0,9.8
2643,2.0,2014-06-03,82.0,70.0,76.0,,53.0,62.0,0.0,11.0,,, ,,,0.00,29.24,29.88,3.7,29.0,10.5
2644,1.0,2014-06-04,70.0,55.0,63.0,-1,53.0,57.0,2.0,0.0,418.0,1922.0,RA BR,0.0,0.0,0.19,29.13,29.85,7.8,6.0,9.3
2645,2.0,2014-06-04,72.0,58.0,65.0,,56.0,59.0,0.0,0.0,,,RA BR,,,0.12,29.18,29.84,8.5,6.0,10.9
2646,1.0,2014-06-05,76.0,52.0,64.0,-1,42.0,53.0,1.0,0.0,417.0,1923.0, ,0.0,0.0,0.00,29.23,29.95,5.0,6.0,6.0
2647,2.0,2014-06-05,75.0,56.0,66.0,,44.0,55.0,0.0,1.0,,, ,,,0.00,29.29,29.94,6.5,6.0,7.8
2648,1.0,2014-06-06,81.0,49.0,65.0,-1,40.0,54.0,0.0,0.0,417.0,1923.0, ,0.0,0.0,0.00,29.26,29.98,3.9,11.0,4.9
2649,2.0,2014-06-06,82.0,54.0,68.0,,42.0,55.0,0.0,3.0,,, ,,,0.00,29.32,29.97,4.8,9.0,5.6
2650,1.0,2014-06-07,84.0,57.0,71.0,5.0,50.0,59.0,0.0,6.0,417.0,1924.0,RA,0.0,0.0,0.08,29.18,29.91,3.3,9.0,7.7
2651,2.0,2014-06-07,85.0,62.0,74.0,,51.0,60.0,0.0,9.0,,,RA,,,0.12,29.23,29.89,4.2,10.0,7.1
2652,1.0,2014-06-08,72.0,54.0,63.0,-3,44.0,53.0,2.0,0.0,417.0,1925.0,RA,0.0,0.0,0.23,29.28,29.98,13.9,2.0,14.1
2653,2.0,2014-06-08,70.0,55.0,63.0,,48.0,55.0,2.0,0.0,,,RA BR,,,0.21,29.33,29.97,15.4,1.0,15.7
2654,1.0,2014-06-09,78.0,55.0,67.0,1.0,48.0,55.0,0.0,2.0,416.0,1925.0, ,0.0,0.0,0.00,29.24,29.96,7.7,4.0,8.5
2655,2.0,2014-06-09,79.0,56.0,68.0,,52.0,58.0,0.0,3.0,,, ,,,0.00,29.29,29.94,6.3,4.0,8.0
2656,1.0,2014-06-10,66.0,56.0,61.0,-6,51.0,55.0,4.0,0.0,416.0,1926.0,RA BR,0.0,0.0,1.26,29.12,29.87,10.0,3.0,10.3
2657,2.0,2014-06-10,70.0,59.0,65.0,,56.0,59.0,0.0,0.0,,,RA DZ BR,,,0.45,29.17,29.85,8.3,3.0,9.1
2658,1.0,2014-06-11,67.0,57.0,62.0,-5,55.0,58.0,3.0,0.0,416.0,1926.0,RA DZ BR,0.0,0.0,0.52,29.00,29.71,6.4,34.0,7.4
2659,2.0,2014-06-11,69.0,62.0,66.0,,60.0,62.0,0.0,1.0,,,RA DZ BR HZ,,,0.03,29.05,29.70,2.2,36.0,5.8
2660,1.0,2014-06-12,79.0,58.0,69.0,1.0,56.0,62.0,0.0,4.0,416.0,1927.0,DZ BR,0.0,0.0,,29.08,29.78,8.6,27.0,10.0
2661,2.0,2014-06-12,82.0,63.0,73.0,,59.0,64.0,0.0,8.0,,,DZ BR,,,0.01,29.13,29.77,8.9,26.0,9.8
2662,1.0,2014-06-13,75.0,55.0,65.0,-3,41.0,52.0,0.0,0.0,416.0,1927.0, ,0.0,0.0,0.00,29.26,29.96,6.4,31.0,9.8
2663,2.0,2014-06-13,75.0,57.0,66.0,,45.0,55.0,0.0,1.0,,, ,,,0.00,29.32,29.95,3.4,34.0,7.5
2664,1.0,2014-06-14,79.0,52.0,66.0,-2,43.0,55.0,0.0,1.0,416.0,1928.0, ,0.0,0.0,0.00,29.31,30.03,7.8,17.0,8.3
2665,2.0,2014-06-14,80.0,57.0,69.0,,43.0,56.0,0.0,4.0,,, ,,,0.00,29.37,30.02,7.5,17.0,8.6
2666,1.0,2014-06-15,84.0,60.0,72.0,4.0,55.0,63.0,0.0,7.0,416.0,1928.0, ,0.0,0.0,0.00,29.17,29.89,14.3,19.0,15.7
2667,2.0,2014-06-15,86.0,64.0,75.0,,58.0,65.0,0.0,10.0,,, ,,,,29.24,29.89,13.4,19.0,14.5
2668,1.0,2014-06-16,88.0,67.0,78.0,9.0,61.0,67.0,0.0,13.0,416.0,1929.0, ,0.0,0.0,0.00,29.24,29.97,7.4,21.0,8.7
2669,2.0,2014-06-16,90.0,69.0,80.0,,64.0,70.0,0.0,15.0,,, ,,,0.00,29.31,29.96,7.1,21.0,8.8
2670,1.0,2014-06-17,91.0,77.0,84.0,15.0,64.0,70.0,0.0,19.0,416.0,1929.0,RA,0.0,0.0,,29.15,29.86,9.1,22.0,12.6
2671,2.0,2014-06-17,93.0,79.0,86.0,,68.0,74.0,0.0,21.0,,, ,,,0.00,29.22,29.85,11.5,21.0,13.9
2672,1.0,2014-06-18,82.0,61.0,72.0,2.0,63.0,66.0,0.0,7.0,416.0,1929.0,TS TSRA BR HZ,0.0,0.0,0.65,29.24,29.93,2.0,23.0,10.2
2673,2.0,2014-06-18,85.0,63.0,74.0,,67.0,70.0,0.0,9.0,,,TS TSRA RA BR,,,0.80,29.29,29.92,3.3,23.0,10.6
2674,1.0,2014-06-19,79.0,59.0,69.0,-1,61.0,64.0,0.0,4.0,416.0,1930.0,TSRA FG+ BR HZ,0.0,0.0,0.32,29.33,30.04,6.0,7.0,8.2
2675,2.0,2014-06-19,82.0,60.0,71.0,,66.0,68.0,0.0,6.0,,,TSRA RA BR HZ,,,0.39,29.39,30.03,5.4,6.0,7.6
2676,1.0,2014-06-20,85.0,63.0,74.0,4.0,63.0,67.0,0.0,9.0,416.0,1930.0,BR HZ,0.0,0.0,0.01,29.23,29.94,2.6,30.0,8.5
2677,2.0,2014-06-20,86.0,66.0,76.0,,67.0,70.0,0.0,11.0,,,RA BR VCFG,,,0.03,29.28,29.93,2.6,29.0,8.8
2678,1.0,2014-06-21,84.0,60.0,72.0,2.0,62.0,65.0,0.0,7.0,416.0,1930.0,RA BR,0.0,0.0,1.28,29.21,29.92,0.7,17.0,7.3
2679,2.0,2014-06-21,85.0,63.0,74.0,,65.0,67.0,0.0,9.0,,,RA BR,,,0.73,29.26,29.91,2.1,17.0,6.5
2680,1.0,2014-06-22,82.0,63.0,73.0,3.0,61.0,64.0,0.0,8.0,417.0,1931.0,FG+ BR HZ,0.0,0.0,0.00,29.16,29.88,4.4,7.0,4.9
2681,2.0,2014-06-22,82.0,66.0,74.0,,64.0,67.0,0.0,9.0,,,BR,,,0.00,29.23,29.87,4.8,8.0,5.8
2682,1.0,2014-06-23,81.0,66.0,74.0,4.0,65.0,68.0,0.0,9.0,417.0,1931.0,RA BR,0.0,0.0,0.05,29.11,29.83,2.9,22.0,5.5
2683,2.0,2014-06-23,84.0,69.0,77.0,,69.0,71.0,0.0,12.0,,,RA BR,,,0.16,29.18,29.82,1.9,22.0,5.5
2684,1.0,2014-06-24,87.0,70.0,79.0,8.0,65.0,69.0,0.0,14.0,417.0,1931.0,TSRA RA,0.0,0.0,0.41,29.15,29.85,0.8,36.0,4.7
2685,2.0,2014-06-24,85.0,70.0,78.0,,70.0,72.0,0.0,13.0,,,RA BR,,,1.15,29.21,29.83,0.9,15.0,5.7
2686,1.0,2014-06-25,80.0,59.0,70.0,-1,58.0,61.0,0.0,5.0,417.0,1931.0,FG+ FG BR HZ,0.0,0.0,,29.28,29.98,6.8,4.0,7.3
2687,2.0,2014-06-25,79.0,62.0,71.0,,63.0,65.0,0.0,6.0,,,BR HZ,,,0.02,29.34,29.96,5.3,4.0,6.2
2688,1.0,2014-06-26,78.0,59.0,69.0,-2,57.0,61.0,0.0,4.0,418.0,1931.0,BR HZ,0.0,0.0,0.00,29.34,30.04,6.2,5.0,6.8
2689,2.0,2014-06-26,77.0,60.0,69.0,,60.0,63.0,0.0,4.0,,,BR HZ,,,0.00,29.38,30.03,5.5,6.0,7.1
2690,1.0,2014-06-27,88.0,59.0,74.0,3.0,62.0,67.0,0.0,9.0,418.0,1931.0,FG BR HZ,0.0,0.0,,29.28,30.00,7.9,16.0,9.8
2691,2.0,2014-06-27,91.0,62.0,77.0,,65.0,70.0,0.0,12.0,,,BR HZ,,,0.00,29.34,29.98,7.2,16.0,9.0
2692,1.0,2014-06-28,87.0,71.0,79.0,8.0,67.0,70.0,0.0,14.0,419.0,1931.0, ,0.0,0.0,0.00,29.23,29.96,11.8,18.0,12.1
2693,2.0,2014-06-28,88.0,75.0,82.0,,70.0,73.0,0.0,17.0,,,TS TSRA,,,0.16,29.31,29.95,11.1,17.0,11.7
2694,1.0,2014-06-29,85.0,69.0,77.0,6.0,67.0,71.0,0.0,12.0,419.0,1931.0,RA,0.0,0.0,0.07,29.20,29.90,12.3,21.0,12.9
2695,2.0,2014-06-29,88.0,71.0,80.0,,70.0,73.0,0.0,15.0,,, ,,,0.04,29.26,29.89,12.4,21.0,13.2
2696,1.0,2014-06-30,87.0,67.0,77.0,5.0,67.0,70.0,0.0,12.0,419.0,1931.0,TS TSRA RA,0.0,0.0,2.60,29.05,29.77,6.3,20.0,12.6
2697,2.0,2014-06-30,88.0,68.0,78.0,,71.0,73.0,0.0,13.0,,,TS TSRA RA BR,,,2.06,29.10,29.75,9.0,19.0,12.7
2698,1.0,2014-07-01,80.0,67.0,74.0,2.0,60.0,65.0,0.0,9.0,420.0,1931.0,RA,0.0,0.0,,29.02,29.72,12.3,24.0,12.4
2699,2.0,2014-07-01,84.0,68.0,76.0,,64.0,68.0,0.0,11.0,,,RA DZ BR,,,0.04,29.08,29.71,14.9,24.0,14.6
2700,1.0,2014-07-02,70.0,56.0,63.0,-9,53.0,57.0,2.0,0.0,420.0,1931.0,RA DZ BR HZ,0.0,0.0,0.12,29.23,29.92,5.3,30.0,9.6
2701,2.0,2014-07-02,74.0,58.0,66.0,,56.0,60.0,0.0,1.0,,,RA DZ BR HZ,,,0.12,29.28,29.90,6.3,30.0,9.7
2702,1.0,2014-07-03,76.0,56.0,66.0,-6,48.0,56.0,0.0,1.0,421.0,1931.0,RA,0.0,0.0,0.07,29.41,30.11,2.2,30.0,6.8
2703,2.0,2014-07-03,75.0,57.0,66.0,,51.0,58.0,0.0,1.0,,,RA DZ BR,,,0.05,29.47,30.10,1.8,1.0,7.0
2704,1.0,2014-07-04,79.0,58.0,69.0,-3,48.0,57.0,0.0,4.0,422.0,1930.0,HZ,0.0,0.0,0.00,29.54,30.26,2.9,6.0,7.2
2705,2.0,2014-07-04,79.0,60.0,70.0,,50.0,59.0,0.0,5.0,,,HZ,,,0.00,29.60,30.25,2.8,6.0,7.1
2706,1.0,2014-07-05,77.0,60.0,69.0,-3,54.0,60.0,0.0,4.0,422.0,1930.0,RA HZ,0.0,0.0,,29.41,30.16,8.0,21.0,8.3
2707,2.0,2014-07-05,79.0,63.0,71.0,,55.0,62.0,0.0,6.0,,,RA HZ,,,0.01,29.47,30.15,9.2,21.0,9.6
2708,1.0,2014-07-06,87.0,63.0,75.0,3.0,63.0,68.0,0.0,10.0,423.0,1930.0, ,0.0,0.0,0.00,29.10,29.85,11.8,22.0,12.3
2709,2.0,2014-07-06,89.0,66.0,78.0,,66.0,70.0,0.0,13.0,,, ,,,0.00,29.17,29.84,12.5,22.0,12.9
2710,1.0,2014-07-07,88.0,71.0,80.0,8.0,63.0,69.0,0.0,15.0,423.0,1930.0,TSRA,0.0,0.0,0.63,29.00,29.72,6.9,27.0,8.6
2711,2.0,2014-07-07,89.0,72.0,81.0,,66.0,71.0,0.0,16.0,,,TSRA,,,0.48,29.05,29.70,9.1,27.0,10.3
2712,1.0,2014-07-08,81.0,66.0,74.0,1.0,59.0,65.0,0.0,9.0,424.0,1929.0,TSRA,0.0,0.0,0.54,29.01,29.70,10.9,28.0,12.0
2713,2.0,2014-07-08,84.0,70.0,77.0,,62.0,68.0,0.0,12.0,,,RA,,,0.48,29.07,29.69,11.5,27.0,13.0
2714,1.0,2014-07-09,80.0,62.0,71.0,-2,54.0,61.0,0.0,6.0,425.0,1929.0, ,0.0,0.0,0.00,29.25,29.93,6.8,32.0,8.4
2715,2.0,2014-07-09,81.0,64.0,73.0,,58.0,64.0,0.0,8.0,,, ,,,0.00,29.31,29.91,3.0,1.0,6.1
2716,1.0,2014-07-10,79.0,60.0,70.0,-3,53.0,60.0,0.0,5.0,425.0,1929.0, ,0.0,0.0,0.00,29.42,30.13,4.1,10.0,4.4
2717,2.0,2014-07-10,78.0,63.0,71.0,,56.0,62.0,0.0,6.0,,, ,,,0.00,29.49,30.11,4.5,9.0,5.4
2718,1.0,2014-07-11,81.0,60.0,71.0,-2,54.0,61.0,0.0,6.0,426.0,1928.0,RA,0.0,0.0,0.01,29.42,30.14,5.1,18.0,5.4
2719,2.0,2014-07-11,83.0,63.0,73.0,,54.0,63.0,0.0,8.0,,, ,,,,29.48,30.13,5.5,17.0,6.5
2720,1.0,2014-07-12,80.0,70.0,75.0,2.0,66.0,69.0,0.0,10.0,427.0,1928.0,RA BR,0.0,0.0,0.47,29.23,29.97,9.1,20.0,10.5
2721,2.0,2014-07-12,81.0,70.0,76.0,,69.0,72.0,0.0,11.0,,,TSRA RA BR,,,3.31,29.30,29.96,8.6,21.0,10.6
2722,1.0,2014-07-13,85.0,68.0,77.0,4.0,61.0,67.0,0.0,12.0,428.0,1927.0, ,0.0,0.0,0.01,29.18,29.90,8.9,28.0,9.7
2723,2.0,2014-07-13,86.0,71.0,79.0,,65.0,69.0,0.0,14.0,,, ,,,0.04,29.24,29.88,9.1,27.0,10.0
2724,1.0,2014-07-14,80.0,61.0,71.0,-2,54.0,61.0,0.0,6.0,428.0,1927.0, ,0.0,0.0,0.20,29.11,29.83,7.3,31.0,8.1
2725,2.0,2014-07-14,81.0,64.0,73.0,,57.0,63.0,0.0,8.0,,, ,,,0.37,29.17,29.81,5.9,30.0,7.4
2726,1.0,2014-07-15,70.0,55.0,63.0,-11,50.0,56.0,2.0,0.0,429.0,1926.0,RA,0.0,0.0,0.05,29.21,29.91,10.0,30.0,10.5
2727,2.0,2014-07-15,71.0,57.0,64.0,,53.0,58.0,1.0,0.0,,,RA,,,0.05,29.26,29.91,10.0,29.0,10.4
2728,1.0,2014-07-16,72.0,55.0,64.0,-10,47.0,55.0,1.0,0.0,430.0,1925.0, ,0.0,0.0,0.00,29.29,30.00,3.3,2.0,7.4
2729,2.0,2014-07-16,73.0,56.0,65.0,,50.0,57.0,0.0,0.0,,, ,,,0.00,29.36,30.00,3.2,2.0,7.1
2730,1.0,2014-07-17,78.0,54.0,66.0,-8,50.0,57.0,0.0,1.0,431.0,1925.0, ,0.0,0.0,0.00,29.37,30.08,3.0,12.0,5.5
2731,2.0,2014-07-17,78.0,58.0,68.0,,53.0,60.0,0.0,3.0,,, ,,,0.00,29.43,30.07,2.5,15.0,5.1
2732,1.0,2014-07-18,79.0,59.0,69.0,-5,53.0,60.0,0.0,4.0,432.0,1924.0, ,0.0,0.0,0.00,29.39,30.12,5.7,14.0,6.9
2733,2.0,2014-07-18,81.0,64.0,73.0,,55.0,62.0,0.0,8.0,,, ,,,0.00,29.46,30.10,4.9,16.0,6.2
2734,1.0,2014-07-19,80.0,57.0,69.0,-5,52.0,60.0,0.0,4.0,433.0,1923.0,HZ,0.0,0.0,0.00,29.33,30.05,4.2,11.0,4.6
2735,2.0,2014-07-19,80.0,62.0,71.0,,56.0,63.0,0.0,6.0,,, ,,,0.00,29.39,30.04,3.2,9.0,4.3
2736,1.0,2014-07-20,82.0,60.0,71.0,-3,56.0,63.0,0.0,6.0,433.0,1923.0, ,0.0,0.0,0.00,29.31,30.03,4.0,22.0,4.5
2737,2.0,2014-07-20,84.0,66.0,75.0,,59.0,65.0,0.0,10.0,,, ,,,0.00,29.37,30.01,3.8,23.0,4.4
2738,1.0,2014-07-21,86.0,63.0,75.0,1.0,61.0,66.0,0.0,10.0,434.0,1922.0, ,0.0,0.0,0.00,29.34,30.05,6.9,20.0,7.2
2739,2.0,2014-07-21,87.0,68.0,78.0,,63.0,69.0,0.0,13.0,,, ,,,0.00,29.41,30.04,7.6,19.0,8.0
